LOCATION,LAND_AREA,ROAD_ACCESS,FACING,FLOOR,BEDROOM,BATHROOM,BUILT YEAR,AMENITIES,Tole,City,City_Tole_Encoded,total_rooms,area_road_interaction,room_age_interaction,LAND_AREA_squared,room_density_squared,PRICE
361,2.3978952727983707,2.6390573296152584,4,2.5,4.0,4.0,2062.0,98,280,10,240,8.0,130.0,152.0,100.0,0.5289256198347108,17.073607134447293
196,2.3978952727983707,2.6390573296152584,16,2.5,4.0,4.0,2068.0,223,106,10,121,8.0,130.0,104.0,100.0,0.5289256198347108,18.36938746009113
332,2.3978952727983707,2.833213344056216,15,3.0,6.0,4.0,2077.0,921,248,10,215,10.0,160.0,40.0,100.0,0.8264462809917354,17.50439003707821
347,2.3978952727983707,3.044522437723423,11,2.5,4.0,5.0,2063.0,479,266,13,381,9.0,200.0,162.0,100.0,0.6694214876033059,17.0926553286923
379,2.3978952727983707,2.833213344056216,4,3.5,6.0,5.0,2078.0,223,298,10,254,11.0,160.0,33.0,100.0,1.0,17.909855136853043
124,2.3978952727983707,2.70805020110221,20,2.5,7.0,5.0,2072.0,1280,30,10,69,12.0,140.0,108.0,100.0,1.190082644628099,17.6762402900575
458,2.3978952727983707,3.044522437723423,4,2.0,5.0,4.0,2072.0,36,383,13,396,9.0,200.0,81.0,100.0,0.6694214876033059,17.71748324774094
332,2.3978952727983707,2.6390573296152584,16,3.0,5.0,6.0,2076.0,731,248,10,215,11.0,130.0,55.0,100.0,1.0,17.182806422433504
314,2.3978952727983707,2.772588722239781,31,1.5,2.0,1.0,2070.0,362,231,10,202,3.0,150.0,33.0,100.0,0.07438016528925619,16.257857680289998
265,2.3978952727983707,2.6390573296152584,15,4.5,11.0,4.0,2068.0,1046,179,10,171,15.0,130.0,195.0,100.0,1.8595041322314048,17.182806422433504
137,2.3978952727983707,2.70805020110221,21,2.5,5.0,4.0,2078.0,338,43,10,79,9.0,140.0,27.0,100.0,0.6694214876033059,18.826145858727198
131,2.3978952727983707,2.772588722239781,20,2.5,4.0,4.0,2077.0,365,36,13,340,8.0,150.0,32.0,100.0,0.5289256198347108,17.281246492014
310,2.3978952727983707,2.6390573296152584,15,2.5,5.0,2.0,2076.0,65,226,13,372,7.0,130.0,35.0,100.0,0.4049586776859504,16.648723960844016
199,2.3978952727983707,2.5649493574615367,20,3.0,7.0,4.0,2072.0,211,109,10,123,11.0,120.0,99.0,100.0,1.0,17.073607134447293
379,2.3978952727983707,2.6390573296152584,4,2.5,5.0,4.0,2077.0,262,298,10,254,9.0,130.0,36.0,100.0,0.6694214876033059,17.341871111992198
252,2.3978952727983707,2.6390573296152584,24,3.0,5.0,3.0,2074.0,616,166,13,359,8.0,130.0,56.0,100.0,0.5289256198347108,17.129696599000436
196,2.3978952727983707,2.3978952727983707,4,2.5,5.0,4.0,2076.0,1232,106,10,121,9.0,100.0,45.0,100.0,0.6694214876033059,17.312018149733785
379,2.3978952727983707,2.70805020110221,4,2.5,8.0,4.0,2058.0,149,298,10,254,12.0,140.0,276.0,100.0,1.190082644628099,17.216707972959764
296,2.3978952727983707,2.833213344056216,20,2.5,4.0,3.0,2074.0,1223,212,13,366,7.0,160.0,49.0,100.0,0.4049586776859504,18.420680753952364
442,2.3978952727983707,2.3978952727983707,4,1.0,2.0,1.0,2058.0,362,366,10,301,3.0,100.0,69.0,100.0,0.07438016528925619,16.41820031748273
153,2.3978952727983707,2.772588722239781,15,2.5,6.0,6.0,2074.0,1104,61,10,91,12.0,150.0,84.0,100.0,1.190082644628099,17.95067713070663
447,2.3978952727983707,2.1972245773362196,11,2.5,4.0,3.0,2075.0,45,372,13,393,7.0,80.0,42.0,100.0,0.4049586776859504,17.216707972959764
278,2.3978952727983707,2.5649493574615367,20,2.5,6.0,3.0,2060.0,430,190,10,180,9.0,120.0,189.0,100.0,0.6694214876033059,17.439851517607305
324,2.3978952727983707,2.833213344056216,15,2.5,5.0,4.0,2075.0,373,241,10,211,9.0,160.0,54.0,100.0,0.6694214876033059,17.312018149733785
435,2.3978952727983707,3.044522437723423,4,2.0,3.0,2.0,2070.0,1185,359,13,392,5.0,200.0,55.0,100.0,0.20661157024793386,16.951004817371683
229,2.3978952727983707,2.3978952727983707,20,2.5,5.0,3.0,2079.0,1223,141,10,146,8.0,100.0,16.0,100.0,0.5289256198347108,17.312018149733785
270,2.3978952727983707,2.772588722239781,16,5.5,8.0,8.0,2078.0,72,183,10,175,16.0,150.0,48.0,100.0,2.115702479338843,17.909855136853043
101,2.3978952727983707,2.6390573296152584,20,2.5,4.0,4.0,2076.0,639,8,10,54,8.0,130.0,40.0,100.0,0.5289256198347108,17.129696599000436
223,2.3978952727983707,2.3978952727983707,20,2.5,5.0,3.0,2050.0,296,134,10,139,8.0,100.0,248.0,100.0,0.5289256198347108,16.648723960844016
425,2.3978952727983707,2.3978952727983707,15,2.0,4.0,4.0,2069.0,362,346,1,25,8.0,100.0,96.0,100.0,0.5289256198347108,17.0926553286923
185,2.3978952727983707,2.70805020110221,25,2.5,5.0,5.0,2076.0,98,93,10,112,10.0,140.0,50.0,100.0,0.8264462809917354,17.296750678069195
224,2.3978952727983707,2.6390573296152584,24,1.0,3.0,1.0,2074.0,1044,135,10,140,4.0,130.0,28.0,100.0,0.1322314049586777,16.588099342704055
247,2.3978952727983707,2.6390573296152584,31,3.0,6.0,6.0,2075.0,895,161,10,160,12.0,130.0,72.0,100.0,1.190082644628099,17.65496289206296
131,2.3978952727983707,3.295836866004329,4,2.0,3.0,4.0,2075.0,961,36,13,340,7.0,260.0,42.0,100.0,0.4049586776859504,17.281246492014
75,2.3978952727983707,2.5649493574615367,4,2.5,5.0,4.0,2077.0,35,336,10,280,9.0,120.0,36.0,100.0,0.6694214876033059,16.705882371415992
399,2.3978952727983707,2.9444389791664403,16,2.5,7.0,3.0,2070.0,1041,318,10,270,10.0,180.0,110.0,100.0,0.8264462809917354,17.439851517607305
252,2.3978952727983707,2.3978952727983707,15,2.5,4.0,3.0,2076.0,121,166,13,359,7.0,100.0,35.0,100.0,0.4049586776859504,17.399029524198163
82,2.3978952727983707,2.833213344056216,20,2.5,4.0,2.0,2072.0,942,365,10,300,6.0,160.0,54.0,100.0,0.29752066115702475,16.588099342704055
436,2.3978952727983707,2.6390573296152584,15,2.5,4.0,4.0,2072.0,1101,360,10,296,8.0,130.0,72.0,100.0,0.5289256198347108,17.356469910987094
354,2.3978952727983707,2.3978952727983707,11,2.5,5.0,2.0,2079.0,61,273,10,234,7.0,100.0,14.0,100.0,0.4049586776859504,17.073607134447293
131,2.3978952727983707,2.6390573296152584,31,2.0,4.0,5.0,2060.0,297,36,13,340,9.0,130.0,189.0,100.0,0.6694214876033059,18.17221939747438
460,2.3978952727983707,3.044522437723423,16,4.5,8.0,6.0,2071.0,1233,385,1,30,14.0,200.0,140.0,100.0,1.6198347107438016,17.72753358339242
379,2.3978952727983707,2.5649493574615367,11,2.0,3.0,3.0,2075.0,1044,298,10,254,6.0,120.0,36.0,100.0,0.29752066115702475,18.132998684833918
110,2.3978952727983707,3.044522437723423,24,2.5,5.0,4.0,2076.0,572,16,1,2,9.0,200.0,45.0,100.0,0.6694214876033059,17.77632374660947
305,2.3978952727983707,2.3978952727983707,11,2.5,4.0,2.0,2060.0,362,221,10,197,6.0,100.0,126.0,100.0,0.29752066115702475,16.929025911619092
456,2.3978952727983707,2.5649493574615367,4,2.5,3.0,3.0,2077.0,92,381,10,310,6.0,120.0,24.0,100.0,0.29752066115702475,17.57671069691365
252,2.3978952727983707,2.6390573296152584,4,1.5,5.0,4.0,2070.0,362,166,13,359,9.0,130.0,99.0,100.0,0.6694214876033059,17.356469910987094
265,2.3978952727983707,2.5649493574615367,11,4.0,6.0,4.0,2074.0,586,179,10,171,10.0,120.0,70.0,100.0,0.8264462809917354,17.989897843244528
405,2.3978952727983707,3.044522437723423,20,5.0,12.0,5.0,2073.0,244,323,10,273,17.0,200.0,136.0,100.0,2.3884297520661155,18.8906843794481
158,2.3978952727983707,3.295836866004329,31,6.0,15.0,8.0,2072.0,48,66,10,93,23.0,260.0,207.0,100.0,4.37190082644628,18.757152987716434
447,2.3978952727983707,3.295836866004329,4,2.5,3.0,4.0,2065.0,362,372,13,393,7.0,260.0,112.0,100.0,0.4049586776859504,17.034386422832473
252,2.3978952727983707,2.6390573296152584,4,3.0,7.0,4.0,2072.0,1112,166,13,359,11.0,130.0,99.0,100.0,1.0,17.41282284594998
175,2.3978952727983707,2.5649493574615367,20,2.5,6.0,5.0,2076.0,1364,85,18,409,11.0,120.0,55.0,100.0,1.0,17.129696599000436
278,2.3978952727983707,2.6390573296152584,31,2.5,5.0,1.0,2076.0,113,190,10,180,6.0,130.0,30.0,100.0,0.29752066115702475,17.385043282614657
415,2.3978952727983707,2.6390573296152584,16,2.5,4.0,4.0,2072.0,292,336,10,280,8.0,130.0,72.0,100.0,0.5289256198347108,17.19990085520835
278,2.3978952727983707,2.6390573296152584,11,2.5,5.0,5.0,2076.0,1348,190,10,180,10.0,130.0,50.0,100.0,0.8264462809917354,16.993564429978885
435,2.3978952727983707,3.044522437723423,24,2.5,4.0,4.0,2070.0,452,359,13,392,8.0,200.0,88.0,100.0,0.5289256198347108,17.439851517607305
87,2.3978952727983707,2.3978952727983707,17,2.5,5.0,4.0,2078.0,2,386,10,312,9.0,100.0,27.0,100.0,0.6694214876033059,17.296750678069195
422,2.3978952727983707,2.6390573296152584,31,2.5,5.0,5.0,2074.0,211,343,10,285,10.0,130.0,70.0,100.0,0.8264462809917354,17.622173069956816
12,2.3978952727983707,2.6390573296152584,20,2.5,3.0,2.0,2072.0,1381,61,10,91,5.0,130.0,45.0,100.0,0.20661157024793386,16.489659276356317
310,2.3978952727983707,2.3978952727983707,4,2.5,5.0,3.0,2076.0,309,226,13,372,8.0,100.0,40.0,100.0,0.5289256198347108,16.648723960844016
269,2.3978952727983707,3.044522437723423,20,3.5,8.0,5.0,2066.0,1357,182,10,174,13.0,200.0,195.0,100.0,1.3966942148760333,17.622173069956816
416,2.3978952727983707,2.6390573296152584,4,3.0,8.0,3.0,2078.0,600,337,13,390,11.0,130.0,33.0,100.0,1.0,17.281246492014
427,2.3978952727983707,3.2188758248682006,11,2.5,7.0,5.0,2072.0,1395,348,10,287,12.0,240.0,108.0,100.0,1.190082644628099,17.822843761378564
139,2.3978952727983707,2.3978952727983707,20,2.5,5.0,2.0,2056.0,1115,45,10,80,7.0,100.0,175.0,100.0,0.4049586776859504,16.705882371415992
131,2.3978952727983707,2.833213344056216,20,3.5,4.0,4.0,2076.0,683,36,13,340,8.0,160.0,40.0,100.0,0.5289256198347108,17.725531580761828
247,2.3978952727983707,2.833213344056216,11,3.5,4.0,4.0,2080.0,537,161,10,160,8.0,160.0,8.0,100.0,0.5289256198347108,17.91484267828116
417,2.3978952727983707,2.6390573296152584,20,2.5,8.0,8.0,2072.0,1323,338,10,281,16.0,130.0,144.0,100.0,2.115702479338843,17.622173069956816
338,2.3978952727983707,2.1972245773362196,31,2.5,5.0,3.0,2062.0,1031,254,10,221,8.0,80.0,152.0,100.0,0.5289256198347108,16.454567959008102
131,2.3978952727983707,2.5649493574615367,24,2.0,4.0,4.0,2074.0,454,36,13,340,8.0,120.0,56.0,100.0,0.5289256198347108,17.65496289206296
196,2.3978952727983707,2.6390573296152584,16,3.5,8.0,7.0,2073.0,1125,106,10,121,15.0,130.0,120.0,100.0,1.8595041322314048,17.822843761378564
252,2.3978952727983707,2.6390573296152584,25,2.5,4.0,4.0,2072.0,237,166,13,359,8.0,130.0,72.0,100.0,0.5289256198347108,17.034386422832473
252,2.3978952727983707,2.5649493574615367,4,2.0,5.0,4.0,2078.0,494,166,13,359,9.0,120.0,27.0,100.0,0.6694214876033059,17.11134746100564
191,2.3978952727983707,2.6390573296152584,4,2.5,5.0,2.0,2070.0,223,100,10,117,7.0,130.0,77.0,100.0,0.4049586776859504,16.860033043306743
427,2.3978952727983707,2.6390573296152584,4,2.5,3.0,3.0,2074.0,362,348,10,287,6.0,130.0,42.0,100.0,0.29752066115702475,17.129696599000436
159,2.3978952727983707,2.772588722239781,31,2.5,4.0,4.0,2052.0,380,68,10,95,8.0,150.0,232.0,100.0,0.5289256198347108,17.370858648025116
133,2.3978952727983707,2.6390573296152584,15,2.5,5.0,4.0,2070.0,652,38,10,76,9.0,130.0,99.0,100.0,0.6694214876033059,17.281246492014
185,2.3978952727983707,2.70805020110221,20,2.5,4.0,5.0,2065.0,691,93,10,112,9.0,140.0,144.0,100.0,0.6694214876033059,17.989897843244528
420,2.3978952727983707,3.044522437723423,4,2.5,6.0,6.0,2072.0,871,341,10,283,12.0,200.0,108.0,100.0,1.190082644628099,17.370858648025116
86,2.3978952727983707,2.5649493574615367,27,2.5,4.0,3.0,2077.0,985,380,10,309,7.0,120.0,28.0,100.0,0.4049586776859504,16.61887099947687
153,2.3978952727983707,2.6390573296152584,15,2.5,4.0,4.0,2071.0,205,61,10,91,8.0,130.0,80.0,100.0,0.5289256198347108,17.822843761378564
252,2.3978952727983707,2.6390573296152584,4,2.5,4.0,4.0,2078.0,1029,166,13,359,8.0,130.0,24.0,100.0,0.5289256198347108,17.073607134447293
110,2.3978952727983707,3.044522437723423,20,3.0,4.0,4.0,2077.0,723,16,1,2,8.0,200.0,32.0,100.0,0.5289256198347108,17.147715103853763
153,2.3978952727983707,2.772588722239781,24,2.5,6.0,6.0,2075.0,97,61,10,91,12.0,150.0,72.0,100.0,1.190082644628099,17.50439003707821
131,2.3978952727983707,2.70805020110221,31,2.5,5.0,5.0,2078.0,820,36,13,340,10.0,140.0,30.0,100.0,0.8264462809917354,17.622173069956816
305,2.3978952727983707,2.5649493574615367,11,2.5,5.0,4.0,2068.0,385,221,10,197,9.0,120.0,117.0,100.0,0.6694214876033059,17.50439003707821
131,2.3978952727983707,3.044522437723423,20,2.5,4.0,5.0,2079.0,373,36,13,340,9.0,200.0,18.0,100.0,0.6694214876033059,17.129696599000436
153,2.3978952727983707,3.044522437723423,4,2.0,6.0,6.0,2071.0,362,61,10,91,12.0,200.0,120.0,100.0,1.190082644628099,17.370858648025116
114,2.3978952727983707,3.044522437723423,4,3.0,11.0,5.0,2077.0,87,20,10,61,16.0,200.0,64.0,100.0,2.115702479338843,17.281246492014
399,2.3978952727983707,2.6390573296152584,20,2.5,4.0,5.0,2077.0,1131,318,10,270,9.0,130.0,36.0,100.0,0.6694214876033059,17.72753358339242
137,2.3978952727983707,2.3978952727983707,15,2.5,6.0,4.0,2076.0,97,43,10,79,10.0,100.0,50.0,100.0,0.8264462809917354,18.112795977788508
329,2.3978952727983707,3.044522437723423,20,2.0,6.0,3.0,2077.0,416,245,10,214,9.0,200.0,36.0,100.0,0.6694214876033059,17.129696599000436
286,2.3978952727983707,2.6390573296152584,4,3.0,6.0,4.0,2074.0,73,201,10,185,10.0,130.0,70.0,100.0,0.8264462809917354,16.97251102166758
345,2.3978952727983707,2.6390573296152584,24,2.5,6.0,5.0,2075.0,1306,263,13,378,11.0,130.0,66.0,100.0,1.0,17.6441519761925
101,2.3978952727983707,2.6390573296152584,4,2.5,6.0,6.0,2079.0,98,8,10,54,12.0,130.0,24.0,100.0,1.190082644628099,16.929025911619092
332,2.3978952727983707,2.5649493574615367,15,1.5,2.0,2.0,2078.0,305,248,10,215,4.0,120.0,12.0,100.0,0.1322314049586777,16.300417291085605
376,2.3978952727983707,2.5649493574615367,20,3.5,14.0,4.0,2058.0,256,295,10,251,18.0,120.0,414.0,100.0,2.6776859504132235,17.370858648025116
347,2.3978952727983707,2.6390573296152584,11,2.5,3.0,3.0,2054.0,89,266,13,381,6.0,130.0,162.0,100.0,0.29752066115702475,16.951004817371683
329,2.3978952727983707,2.6390573296152584,4,2.5,5.0,5.0,2066.0,373,245,10,214,10.0,130.0,150.0,100.0,0.8264462809917354,17.356469910987094
193,2.3978952727983707,2.6390573296152584,25,2.5,5.0,5.0,2074.0,362,103,13,350,10.0,130.0,70.0,100.0,0.8264462809917354,17.281246492014
379,2.3978952727983707,2.6390573296152584,4,2.5,5.0,4.0,2069.0,280,298,10,254,9.0,130.0,108.0,100.0,0.6694214876033059,17.822843761378564
243,2.3978952727983707,2.5649493574615367,20,2.5,8.0,3.0,2078.0,98,157,13,357,11.0,120.0,33.0,100.0,1.0,17.073607134447293
170,2.3978952727983707,2.6390573296152584,24,2.5,5.0,3.0,2074.0,223,80,10,104,8.0,130.0,56.0,100.0,0.5289256198347108,16.835935492889124
379,2.3978952727983707,2.6390573296152584,20,3.5,8.0,4.0,2062.0,662,298,10,254,12.0,130.0,228.0,100.0,1.190082644628099,17.147715103853763
100,2.3978952727983707,2.6390573296152584,17,2.5,6.0,4.0,2078.0,1364,8,10,54,10.0,130.0,30.0,100.0,0.8264462809917354,17.622173069956816
153,2.3978952727983707,2.6390573296152584,4,2.5,6.0,5.0,2073.0,137,61,10,91,11.0,130.0,88.0,100.0,1.0,17.21336907180573
482,2.3978952727983707,2.833213344056216,31,3.5,5.0,3.0,2061.0,33,89,10,109,8.0,160.0,160.0,100.0,0.5289256198347108,17.50439003707821
153,2.3978952727983707,3.044522437723423,20,2.5,4.0,4.0,2070.0,101,61,10,91,8.0,200.0,88.0,100.0,0.5289256198347108,17.281246492014
379,2.3978952727983707,2.6390573296152584,24,2.5,5.0,5.0,2076.0,589,298,10,254,10.0,130.0,50.0,100.0,0.8264462809917354,17.21336907180573
169,2.3978952727983707,2.772588722239781,11,2.5,5.0,5.0,2076.0,588,79,10,103,10.0,150.0,50.0,100.0,0.8264462809917354,18.02763817065757
280,2.3978952727983707,2.772588722239781,4,2.5,4.0,4.0,2074.0,362,195,1,15,8.0,150.0,56.0,100.0,0.5289256198347108,16.454567959008102
345,2.3978952727983707,3.044522437723423,31,2.5,5.0,4.0,2072.0,362,263,13,378,9.0,200.0,81.0,100.0,0.6694214876033059,17.281246492014
252,2.3978952727983707,3.044522437723423,20,2.5,7.0,5.0,2078.0,1214,166,13,359,12.0,200.0,36.0,100.0,1.190082644628099,17.129696599000436
278,2.3978952727983707,2.3978952727983707,4,2.5,5.0,4.0,2078.0,1398,190,10,180,9.0,100.0,27.0,100.0,0.6694214876033059,17.281246492014
34,2.3978952727983707,2.5649493574615367,24,2.5,5.0,3.0,2078.0,1398,164,10,163,8.0,120.0,24.0,100.0,0.5289256198347108,17.129696599000436
252,2.3978952727983707,2.6390573296152584,31,2.5,4.0,4.0,2076.0,898,166,13,359,8.0,130.0,40.0,100.0,0.5289256198347108,17.370858648025116
153,2.3978952727983707,2.9444389791664403,11,2.5,5.0,4.0,2065.0,50,61,10,91,9.0,180.0,144.0,100.0,0.6694214876033059,17.565014657424058
114,2.3978952727983707,2.5649493574615367,4,3.0,6.0,6.0,2073.0,1001,20,10,61,12.0,120.0,96.0,100.0,1.190082644628099,16.929025911619092
384,2.3978952727983707,2.6390573296152584,31,1.5,3.0,2.0,2054.0,61,303,10,258,5.0,130.0,135.0,100.0,0.20661157024793386,16.52356082573315
131,2.3978952727983707,2.772588722239781,20,2.5,4.0,3.0,2076.0,11,36,13,340,7.0,150.0,35.0,100.0,0.4049586776859504,17.182806422433504
252,2.3978952727983707,2.70805020110221,20,2.5,3.0,3.0,2076.0,881,166,13,359,6.0,140.0,30.0,100.0,0.29752066115702475,17.565014657424058
133,2.3978952727983707,2.6390573296152584,25,3.0,7.0,6.0,2066.0,1148,38,10,76,13.0,130.0,195.0,100.0,1.3966942148760333,17.622173069956816
153,2.3978952727983707,2.6390573296152584,4,2.5,4.0,4.0,2074.0,277,61,10,91,8.0,130.0,56.0,100.0,0.5289256198347108,18.46947091764561
102,2.3978952727983707,3.044522437723423,4,5.0,4.0,4.0,2060.0,49,9,10,55,8.0,200.0,168.0,100.0,0.5289256198347108,17.073607134447293
236,2.3978952727983707,2.6390573296152584,20,2.5,4.0,3.0,2068.0,113,148,13,355,7.0,130.0,91.0,100.0,0.4049586776859504,17.11134746100564
429,2.3978952727983707,2.3978952727983707,11,3.5,4.0,5.0,2075.0,1240,353,10,292,9.0,100.0,54.0,100.0,0.6694214876033059,17.426428497635523
174,2.3978952727983707,3.044522437723423,20,2.5,4.0,3.0,2068.0,453,84,13,348,7.0,200.0,91.0,100.0,0.4049586776859504,16.993564429978885
131,2.3978952727983707,3.044522437723423,24,2.5,4.0,5.0,2072.0,377,36,13,340,9.0,200.0,81.0,100.0,0.6694214876033059,17.281246492014
252,2.3978952727983707,2.6390573296152584,4,2.5,3.0,3.0,2060.0,436,166,13,359,6.0,130.0,126.0,100.0,0.29752066115702475,16.648723960844016
221,2.3978952727983707,3.4965075614664802,31,3.5,6.0,3.0,2075.0,241,132,10,137,9.0,320.0,54.0,100.0,0.6694214876033059,17.216707972959764
190,2.3978952727983707,2.6390573296152584,4,2.5,6.0,4.0,2065.0,1338,99,13,349,10.0,130.0,160.0,100.0,0.8264462809917354,17.11134746100564
225,2.3978952727983707,2.5649493574615367,12,2.5,5.0,4.0,2079.0,41,136,10,141,9.0,120.0,18.0,100.0,0.6694214876033059,16.733281344102608
131,2.3978952727983707,2.833213344056216,4,2.5,4.0,4.0,2062.0,1065,36,13,340,8.0,160.0,152.0,100.0,0.5289256198347108,17.147715103853763
131,2.3978952727983707,2.6390573296152584,15,2.5,4.0,5.0,2067.0,728,36,13,340,9.0,130.0,126.0,100.0,0.6694214876033059,18.17221939747438
52,2.3978952727983707,2.6390573296152584,8,2.5,6.0,3.0,2079.0,1398,257,10,224,9.0,130.0,18.0,100.0,0.6694214876033059,17.265498135541893
131,2.3978952727983707,3.044522437723423,20,2.5,4.0,4.0,2075.0,762,36,13,340,8.0,200.0,48.0,100.0,0.5289256198347108,17.6762402900575
121,2.3978952727983707,3.044522437723423,4,5.5,10.0,8.0,2069.0,97,27,10,67,18.0,200.0,216.0,100.0,2.6776859504132235,18.420680753952364
297,2.3978952727983707,2.833213344056216,4,2.5,4.0,4.0,2076.0,236,213,13,367,8.0,160.0,40.0,100.0,0.5289256198347108,18.5159909328476
414,2.3978952727983707,2.6390573296152584,31,2.5,4.0,4.0,2055.0,877,335,13,389,8.0,130.0,208.0,100.0,0.5289256198347108,17.249497794707484
347,2.3978952727983707,2.6390573296152584,11,2.5,4.0,5.0,2068.0,1343,266,13,381,9.0,130.0,117.0,100.0,0.6694214876033059,17.281246492014
286,2.3978952727983707,2.5649493574615367,31,2.5,5.0,3.0,2077.0,205,201,10,185,8.0,120.0,32.0,100.0,0.5289256198347108,17.233237274364523
230,2.3978952727983707,3.295836866004329,11,2.5,4.0,3.0,2070.0,223,142,10,147,7.0,260.0,77.0,100.0,0.4049586776859504,17.073607134447293
190,2.3978952727983707,3.044522437723423,20,3.5,6.0,4.0,2078.0,1223,99,13,349,10.0,200.0,30.0,100.0,0.8264462809917354,17.453096744006448
131,2.3978952727983707,3.1354942159291497,11,2.5,5.0,4.0,2062.0,384,36,13,340,9.0,220.0,171.0,100.0,0.6694214876033059,17.370858648025116
153,2.3978952727983707,2.6390573296152584,11,2.5,6.0,4.0,2071.0,1037,61,10,91,10.0,130.0,100.0,100.0,0.8264462809917354,17.399029524198163
462,2.3978952727983707,2.6390573296152584,11,1.0,2.0,2.0,2074.0,223,389,13,398,4.0,130.0,28.0,100.0,0.1322314049586777,16.52356082573315
153,2.3978952727983707,2.772588722239781,24,2.5,6.0,5.0,2062.0,352,61,10,91,11.0,150.0,209.0,100.0,1.0,17.909855136853043
81,2.3978952727983707,2.6390573296152584,11,2.5,5.0,3.0,2075.0,1278,364,10,299,8.0,130.0,48.0,100.0,0.5289256198347108,17.341871111992198
252,2.3978952727983707,3.044522437723423,15,2.5,5.0,2.0,2070.0,609,166,13,359,7.0,200.0,77.0,100.0,0.4049586776859504,17.399029524198163
215,2.3978952727983707,2.5649493574615367,20,2.5,4.0,4.0,2056.0,178,126,1,11,8.0,120.0,200.0,100.0,0.5289256198347108,17.249497794707484
382,2.3978952727983707,3.044522437723423,4,2.5,6.0,3.0,2077.0,625,301,10,256,9.0,200.0,36.0,100.0,0.6694214876033059,16.993564429978885
193,2.3978952727983707,2.6390573296152584,4,3.0,5.0,4.0,2062.0,804,103,13,350,9.0,130.0,171.0,100.0,0.6694214876033059,17.370858648025116
236,2.3978952727983707,2.6390573296152584,16,3.5,7.0,5.0,2076.0,385,148,13,355,12.0,130.0,60.0,100.0,1.190082644628099,17.6762402900575
427,2.3978952727983707,2.6390573296152584,20,2.5,4.0,3.0,2076.0,318,348,10,287,7.0,130.0,35.0,100.0,0.4049586776859504,17.439851517607305
131,2.3978952727983707,3.044522437723423,25,2.5,4.0,4.0,2076.0,665,36,13,340,8.0,200.0,40.0,100.0,0.5289256198347108,17.565014657424058
407,2.3978952727983707,2.6390573296152584,15,2.5,6.0,5.0,2069.0,1223,325,13,386,11.0,130.0,132.0,100.0,1.0,17.19990085520835
364,2.3978952727983707,3.044522437723423,25,2.5,6.0,3.0,2078.0,443,283,1,20,9.0,200.0,27.0,100.0,0.6694214876033059,16.5563506464056
