Floors,Area,Road_Width,City_Bhaktapur,City_Kathmandu,City_Lalitpur,Road_Type_Blacktopped,Road_Type_Gravelled,Road_Type_Soil Stabilized,area_per_floor,total_built_area,floor_area_ratio,floor_price_premium,floor_price_premium_scaled,floor_city_interaction,floor_city_premium,price_per_area,city_road_interaction,Price_Log,Price_Original
4.0,4.0,30.0,0,1,0,1,0,0,1.0,16.0,1.0,37466000.0,1.4918246976412703,4.0,37466000.0,7500000.0,1,17.216707972959764,30000000.00000005
3.0,5.0,14.0,0,1,0,0,1,0,1.6666666666666667,15.0,0.6,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4400000.0,0,16.906553056777135,22000000.000000007
2.0,3.0,16.0,1,0,0,0,0,1,1.5,6.0,0.6666666666666666,37939361.70212766,1.2214027581601699,0.0,0.0,4166666.6666666665,0,16.341239282272525,12499999.999999985
2.75,7.5,20.0,0,1,0,0,0,1,2.727272727272727,20.625,0.36666666666666664,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,4800000.0,0,17.399029524198163,36000000.000000045
3.0,3.0,20.0,0,0,1,0,0,1,1.0,9.0,1.0,34629726.06117021,1.3498588075760032,0.0,0.0,6500000.0,0,16.785925074816024,19499999.99999998
2.75,7.0,13.0,0,1,0,1,0,0,2.5454545454545454,19.25,0.39285714285714285,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,6571428.571428572,1,17.6441519761925,46000000.00000004
3.0,4.75,13.0,0,0,1,0,0,1,1.5833333333333333,14.25,0.631578947368421,34629726.06117021,1.3498588075760032,0.0,0.0,5263157.894736842,0,17.034386422832473,24999999.999999963
3.0,6.0,15.0,0,1,0,1,0,0,2.0,18.0,0.5,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7083333.333333333,1,17.565014657424058,42500000.00000005
4.0,5.0,10.0,1,0,0,0,0,1,1.25,20.0,0.8,37466000.0,1.4918246976412703,0.0,0.0,5100000.0,0,17.05418904934434,25500000.000000026
2.75,5.5,20.0,0,1,0,0,0,1,2.0,15.125,0.5,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,7727272.7272727275,0,17.565014657424058,42500000.00000005
3.0,4.5,14.0,0,1,0,1,0,0,1.5,13.5,0.6666666666666666,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,8866666.666666666,1,17.50188690692275,39900000.00000004
2.75,4.032140248356464,36.08924,0,1,0,0,0,1,1.4662328175841688,11.088385682980277,0.682019927536232,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,7440217.391304349,0,17.216707972959764,30000000.00000005
4.0,4.0,26.0,0,1,0,1,0,0,1.0,16.0,1.0,37466000.0,1.4918246976412703,4.0,37466000.0,10250000.0,1,17.529082649058825,40999999.999999985
2.75,7.0,15.0,0,1,0,1,0,0,2.5454545454545454,19.25,0.39285714285714285,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,6000000.0,1,17.553180200057167,42000000.00000003
2.75,5.0,15.0,0,1,0,1,0,0,1.8181818181818181,13.75,0.55,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,11000000.0,1,17.822843761378564,55000000.000000075
2.75,4.0,13.0,0,1,0,0,0,1,1.4545454545454546,11.0,0.6875,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,6575000.0,0,17.085079535170806,26299999.999999996
4.0,8.0,29.52756,0,1,0,0,0,1,2.0,32.0,0.5,37466000.0,1.4918246976412703,4.0,37466000.0,10000000.0,0,18.197537205138154,79999999.99999988
2.75,4.0,20.0,0,1,0,0,0,1,1.4545454545454546,11.0,0.6875,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,7875000.0,0,17.265498135541893,31500000.00000002
3.0,3.375,20.0,0,1,0,1,0,0,1.125,10.125,0.8888888888888888,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,8592592.592592593,1,17.182806422433504,28999999.999999948
2.0,5.0,15.0,0,1,0,1,0,0,2.5,10.0,0.4,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,7000000.0,1,17.370858648025116,35000000.000000015
2.5,6.0,11.0,0,1,0,0,1,0,2.4,15.0,0.4166666666666667,25775471.698113207,1.2840254166877414,2.5,25775471.698113207,3666666.6666666665,0,16.906553056777135,22000000.000000007
1.0,5.25,12.0,0,1,0,1,0,0,5.25,5.25,0.19047619047619047,14203703.703703703,1.1051709180756477,1.0,14203703.703703703,3428571.4285714286,1,16.705882371415992,17999999.999999985
3.0,4.0,10.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7750000.0,1,17.249497794707484,30999999.999999978
3.0,4.0,12.0,0,1,0,0,0,1,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5750000.0,0,16.951004817371683,22999999.999999974
4.0,3.5,20.0,0,1,0,0,1,0,0.875,14.0,1.1428571428571428,37466000.0,1.4918246976412703,4.0,37466000.0,4857142.857142857,0,16.648723960844016,16999999.999999974
2.5,6.0,15.0,0,1,0,0,1,0,2.4,15.0,0.4166666666666667,25775471.698113207,1.2840254166877414,2.5,25775471.698113207,6666666.666666667,0,17.50439003707821,39999999.999999985
3.0,9.0,13.0,0,1,0,1,0,0,3.0,27.0,0.3333333333333333,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7777777.777777778,1,18.064005814299346,69999999.99999991
2.0,12.0,12.0,0,1,0,1,0,0,6.0,24.0,0.16666666666666666,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,5416666.666666667,1,17.989897843244528,65000000.00000007
3.0,3.25,15.0,0,1,0,0,0,1,1.0833333333333333,9.75,0.9230769230769231,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5384615.384615385,0,16.677711496036597,17499999.999999985
2.0,3.25,15.0,0,1,0,0,1,0,1.625,6.5,0.6153846153846154,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,5476923.076923077,0,16.694709071442087,17800000.000000004
5.0,4.2,10.0,0,1,0,0,0,1,0.8400000000000001,21.0,1.1904761904761905,40222222.222222224,1.6487212707001282,5.0,40222222.222222224,6904761.904761905,0,17.182806422433504,28999999.999999948
3.0,3.1,10.0,0,1,0,1,0,0,1.0333333333333334,9.3,0.9677419354838709,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5322580.64516129,1,16.61887099947687,16500000.000000013
3.0,3.1,13.0,0,1,0,0,1,0,1.0333333333333334,9.3,0.9677419354838709,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5806451.612903225,0,16.705882371415992,17999999.999999985
2.0,2.5,13.0,0,1,0,0,1,0,1.25,5.0,0.8,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,5280000.0,0,16.395727463314174,13200000.000000019
3.0,3.0,13.0,0,1,0,0,1,0,1.0,9.0,1.0,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6066666.666666667,0,16.716932206992077,18199999.999999993
1.5,3.0,13.0,0,0,1,0,1,0,2.0,4.5,0.5,12657142.857142856,1.161834242728283,0.0,0.0,3666666.6666666665,0,16.213405921671733,11000000.000000013
3.0,5.0,14.0,0,1,0,1,0,0,1.6666666666666667,15.0,0.6,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,11000000.0,1,17.822843761378564,55000000.000000075
3.0,16.0,20.0,0,1,0,1,0,0,5.333333333333333,48.0,0.1875,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4375000.0,1,18.064005814299346,69999999.99999991
3.0,21.0,15.0,0,1,0,0,1,0,7.0,63.0,0.14285714285714285,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,3857142.8571428573,0,18.20995972498239,80999999.99999987
4.0,8.765522279035793,13.0,0,1,0,0,0,1,2.191380569758948,35.06208911614317,0.4563333333333333,37466000.0,1.4918246976412703,4.0,37466000.0,2852083.3333333335,0,17.034386422832473,24999999.999999963
2.0,9.0,16.0,0,1,0,1,0,0,4.5,18.0,0.2222222222222222,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,4222222.222222222,1,17.453096744006448,37999999.99999996
3.0,3.5,13.0,0,1,0,0,1,0,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6571428.571428572,0,16.951004817371683,22999999.999999974
2.5,3.5,20.0,0,0,1,1,0,0,1.4,8.75,0.7142857142857143,25775471.698113207,1.2840254166877414,0.0,0.0,4857142.857142857,0,16.648723960844016,16999999.999999974
2.0,7.0,10.0,0,1,0,1,0,0,3.5,14.0,0.2857142857142857,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,7142857.142857143,1,17.72753358339242,50000000.00000009
2.75,6.0,20.0,0,0,1,1,0,0,2.1818181818181817,16.5,0.4583333333333333,34935185.18518519,1.3165306748676215,0.0,0.0,6183333.333333333,0,17.429127554531842,37100000.00000004
3.0,3.5,10.0,0,1,0,0,1,0,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5428571.428571428,0,16.759949589762293,19000000.000000015
3.0,4.0,13.0,0,1,0,0,1,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6900000.0,0,17.133326366919263,27600000.00000004
2.75,2.8125,13.0,0,0,1,0,0,1,1.0227272727272727,7.734375,0.9777777777777777,34935185.18518519,1.3165306748676215,0.0,0.0,6257777.777777778,0,16.68340951682656,17600000.000000015
2.5,3.5,20.0,0,0,1,1,0,0,1.4,8.75,0.7142857142857143,25775471.698113207,1.2840254166877414,0.0,0.0,6428571.428571428,0,16.929025911619092,22500000.00000001
3.0,3.0,14.0,0,1,0,0,0,1,1.0,9.0,1.0,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7333333.333333333,0,16.906553056777135,22000000.000000007
4.0,3.0,20.0,0,1,0,0,0,1,0.75,12.0,1.3333333333333333,37466000.0,1.4918246976412703,4.0,37466000.0,8000000.0,0,16.993564429978885,24000000.0
1.0,3.5,10.0,0,1,0,0,1,0,3.5,3.5,0.2857142857142857,14203703.703703703,1.1051709180756477,1.0,14203703.703703703,3714285.714285714,0,16.380459992348886,13000000.000000013
2.0,3.0625,14.0,0,1,0,1,0,0,1.53125,6.125,0.6530612244897959,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,5387755.102040816,1,16.61887099947687,16500000.000000013
3.0,6.0,10.0,0,1,0,0,0,1,2.0,18.0,0.5,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5000000.0,0,17.216707972959764,30000000.00000005
2.75,5.5,16.0,0,1,0,0,1,0,2.0,15.125,0.5,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,5909090.909090909,0,17.296750678069195,32499999.999999955
3.0,6.0,13.0,0,1,0,0,0,1,2.0,18.0,0.5,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5666666.666666667,0,17.341871111992198,33999999.99999994
10.0,3.5,10.0,0,1,0,0,0,1,0.35,35.0,2.857142857142857,16750000.0,2.718281828459045,10.0,16750000.0,4857142.857142857,0,16.648723960844016,16999999.999999974
3.0,3.0,13.0,0,1,0,0,0,1,1.0,9.0,1.0,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5600000.0,0,16.636889503897294,16799999.999999978
3.0,4.0,16.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,8750000.0,1,17.370858648025116,35000000.000000015
3.0,3.0625,16.0,0,0,1,0,0,1,1.0208333333333333,9.1875,0.9795918367346939,34629726.06117021,1.3498588075760032,0.0,0.0,6530612.244897959,0,16.811242881518265,20000000.000000015
3.0,4.1,15.0,0,1,0,1,0,0,1.3666666666666665,12.299999999999999,0.7317073170731708,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6341463.414634147,1,17.073607134447293,25999999.999999985
3.0,5.0,13.0,0,1,0,0,1,0,1.6666666666666667,15.0,0.6,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5560000.0,0,17.140546614632086,27799999.99999995
2.0,5.25,20.0,0,1,0,0,0,1,2.625,10.5,0.38095238095238093,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,10476190.476190476,0,17.822843761378564,55000000.000000075
2.75,5.0,22.0,0,0,1,0,0,1,1.8181818181818181,13.75,0.55,34935185.18518519,1.3165306748676215,0.0,0.0,15200000.0,0,18.1462439114085,76000000.00000007
3.0,4.0,14.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6500000.0,1,17.073607134447293,25999999.999999985
3.0,3.5,12.0,0,1,0,0,1,0,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6485714.285714285,0,16.937875526504495,22700000.000000037
4.0,5.0,12.0,0,1,0,1,0,0,1.25,20.0,0.8,37466000.0,1.4918246976412703,4.0,37466000.0,6600000.0,1,17.312018149733785,33000000.000000015
2.75,9.0,10.571428571428571,0,1,0,0,0,1,3.272727272727273,24.75,0.3055555555555556,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,3000000.0,0,17.11134746100564,26999999.999999993
3.0,4.0,20.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,9250000.0,1,17.426428497635523,36999999.99999993
3.0,5.0,20.0,0,1,0,1,0,0,1.6666666666666667,15.0,0.6,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7000000.0,1,17.370858648025116,35000000.000000015
2.75,7.0,10.0,0,1,0,0,0,1,2.5454545454545454,19.25,0.39285714285714285,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,5428571.428571428,0,17.453096744006448,37999999.99999996
3.0,5.0,20.0,0,1,0,1,0,0,1.6666666666666667,15.0,0.6,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6700000.0,1,17.32705602664604,33500000.0
3.0,3.0,13.0,0,1,0,0,1,0,1.0,9.0,1.0,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6000000.0,0,16.705882371415992,17999999.999999985
3.0,8.5,13.0,0,1,0,0,1,0,2.8333333333333335,25.5,0.35294117647058826,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5764705.882352941,0,17.707330876483063,48999999.999999955
1.0,3.2,12.0,0,1,0,0,1,0,3.2,3.2,0.3125,14203703.703703703,1.1051709180756477,1.0,14203703.703703703,4000000.0,0,16.36495580701484,12799999.99999998
3.0,3.0,20.0,0,0,1,1,0,0,1.0,9.0,1.0,34629726.06117021,1.3498588075760032,0.0,0.0,6666666.666666667,0,16.811242881518265,20000000.000000015
2.75,3.0625,13.0,0,1,0,0,1,0,1.1136363636363635,8.421875,0.8979591836734694,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,5387755.102040816,0,16.61887099947687,16500000.000000013
3.0,3.13,12.0,0,1,0,0,0,1,1.0433333333333332,9.39,0.9584664536741214,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7188498.402555911,0,16.929025911619092,22500000.00000001
3.0,8.0,13.0,0,1,0,1,0,0,2.6666666666666665,24.0,0.375,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7750000.0,1,17.9426449591384,62000000.000000045
2.0,12.0,16.0,0,1,0,1,0,0,6.0,24.0,0.16666666666666666,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,4791666.666666667,1,17.867295523158884,57500000.00000004
3.0,5.0,13.0,0,1,0,1,0,0,1.6666666666666667,15.0,0.6,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5000000.0,1,17.034386422832473,24999999.999999963
3.0,4.0,18.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5950000.0,1,16.98519618065851,23799999.999999996
4.0,4.0,22.0,0,1,0,1,0,0,1.0,16.0,1.0,37466000.0,1.4918246976412703,4.0,37466000.0,8750000.0,1,17.370858648025116,35000000.000000015
4.0,4.0,10.0,0,0,1,1,0,0,1.0,16.0,1.0,37466000.0,1.4918246976412703,0.0,0.0,4000000.0,0,16.588099342704055,16000000.000000026
3.0,5.0,20.0,0,1,0,1,0,0,1.6666666666666667,15.0,0.6,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5980000.0,1,17.21336907180573,29899999.999999974
3.0,12.0,13.0,0,1,0,0,0,1,4.0,36.0,0.25,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5416666.666666667,0,17.989897843244528,65000000.00000007
3.0,10.0,13.0,0,0,1,0,0,1,3.3333333333333335,30.0,0.3,34629726.06117021,1.3498588075760032,0.0,0.0,7000000.0,0,18.064005814299346,69999999.99999991
3.0,4.1,13.0,0,1,0,1,0,0,1.3666666666666665,12.299999999999999,0.7317073170731708,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5731707.317073171,1,16.97251102166758,23500000.00000002
2.75,4.0,15.0,0,1,0,0,1,0,1.4545454545454546,11.0,0.6875,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,5125000.0,0,16.835935492889124,20500000.000000022
3.0,6.5,10.0,0,1,0,1,0,0,2.1666666666666665,19.5,0.46153846153846156,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6538461.538461538,1,17.565014657424058,42500000.00000005
3.0,4.0,10.0,0,0,1,0,1,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,0.0,0.0,5125000.0,0,16.835935492889124,20500000.000000022
2.75,12.0,10.0,0,0,1,0,0,1,4.363636363636363,33.0,0.22916666666666666,34935185.18518519,1.3165306748676215,0.0,0.0,3333333.3333333335,0,17.50439003707821,39999999.999999985
3.0,4.0,12.0,0,1,0,0,0,1,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4125000.0,0,16.61887099947687,16500000.000000013
3.0,3.1,13.0,0,1,0,0,0,1,1.0333333333333334,9.3,0.9677419354838709,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5870967.741935484,0,16.716932206992077,18199999.999999993
3.0,9.0,13.0,0,1,0,0,0,1,3.0,27.0,0.3333333333333333,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6666666.666666667,0,17.909855136853043,60000000.0000001
2.75,5.259313367421475,12.916666666666666,0,1,0,0,0,1,1.9124775881532636,14.463111760409056,0.5228819444444445,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,4753472.222222223,0,17.034386422832473,24999999.999999963
3.0,8.0,20.0,0,0,1,0,0,1,2.6666666666666665,24.0,0.375,34629726.06117021,1.3498588075760032,0.0,0.0,5000000.0,0,17.50439003707821,39999999.999999985
2.75,6.375,16.0,0,1,0,0,0,1,2.3181818181818183,17.53125,0.43137254901960786,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,4078431.3725490198,0,17.073607134447293,25999999.999999985
1.0,3.0,13.0,0,1,0,0,1,0,3.0,3.0,0.3333333333333333,14203703.703703703,1.1051709180756477,1.0,14203703.703703703,3833333.3333333335,0,16.257857680289998,11500000.000000019
3.0,3.1,20.0,0,1,0,1,0,0,1.0333333333333334,9.3,0.9677419354838709,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5483870.9677419355,1,16.648723960844016,16999999.999999974
2.0,5.75,11.0,0,1,0,1,0,0,2.875,11.5,0.34782608695652173,37939361.70212766,1.2214027581601699,2.0,37939361.70212766,5652173.9130434785,1,17.296750678069195,32499999.999999955
3.0,4.0,13.0,0,0,1,0,1,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,0.0,0.0,5875000.0,0,16.97251102166758,23500000.00000002
3.0,4.0,15.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6000000.0,1,16.993564429978885,24000000.0
3.0,4.0,13.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7000000.0,1,17.147715103853763,27999999.99999999
3.0,4.0,15.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,8500000.0,1,17.341871111992198,33999999.99999994
3.0,2.5,14.0,0,1,0,1,0,0,0.8333333333333334,7.5,1.2,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,9000000.0,1,16.929025911619092,22500000.00000001
3.0,5.625,20.0,0,1,0,0,0,1,1.875,16.875,0.5333333333333333,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4088888.888888889,0,16.951004817371683,22999999.999999974
10.0,3.944485025566107,20.0,0,0,1,0,0,1,0.3944485025566107,39.444850255661066,2.535185185185185,16750000.0,2.718281828459045,0.0,0.0,4183055.5555555555,0,16.61887099947687,16500000.000000013
3.0,4.2,12.0,0,1,0,0,1,0,1.4000000000000001,12.600000000000001,0.7142857142857143,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4761904.761904762,0,16.811242881518265,20000000.000000015
3.0,4.622352081811541,20.0,0,1,0,0,0,1,1.5407840272705136,13.867056245434622,0.6490202275600506,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,3785951.3274336285,0,16.677711496036597,17499999.999999985
2.5,3.625,12.0,0,1,0,1,0,0,1.45,9.0625,0.6896551724137931,25775471.698113207,1.2840254166877414,2.5,25775471.698113207,9655172.413793104,1,17.370858648025116,35000000.000000015
2.75,4.0,16.0,0,1,0,0,1,0,1.4545454545454546,11.0,0.6875,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,6250000.0,0,17.034386422832473,24999999.999999963
3.0,4.0,13.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,9750000.0,1,17.479072229734946,39000000.00000001
3.0,3.5,13.0,0,1,0,0,0,1,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5142857.142857143,0,16.705882371415992,17999999.999999985
3.0,3.5,13.0,0,1,0,1,0,0,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6428571.428571428,1,16.929025911619092,22500000.00000001
2.75,14.0,20.0,0,1,0,0,0,1,5.090909090909091,38.5,0.19642857142857142,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,1428571.4285714286,0,16.811242881518265,20000000.000000015
3.0,4.1,11.2,0,1,0,0,0,1,1.3666666666666665,12.299999999999999,0.7317073170731708,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7292682.926829269,0,17.21336907180573,29899999.999999974
3.0,22.0,15.0,0,1,0,1,0,0,7.333333333333333,66.0,0.13636363636363635,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,3181818.1818181816,1,18.064005814299346,69999999.99999991
3.0,8.1,15.0,0,1,0,1,0,0,2.6999999999999997,24.299999999999997,0.3703703703703704,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5493827.160493827,1,17.61099976960838,44500000.000000075
2.75,4.0,20.0,0,1,0,1,0,0,1.4545454545454546,11.0,0.6875,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,6250000.0,1,17.034386422832473,24999999.999999963
3.0,6.875,13.0,0,1,0,0,1,0,2.2916666666666665,20.625,0.43636363636363634,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,4727272.7272727275,0,17.296750678069195,32499999.999999955
2.5,3.0625,13.0,0,0,1,1,0,0,1.225,7.65625,0.8163265306122449,25775471.698113207,1.2840254166877414,0.0,0.0,6857142.857142857,0,16.860033043306743,20999999.99999998
3.0,12.8125,13.0,0,1,0,1,0,0,4.270833333333333,38.4375,0.23414634146341465,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7804878.048780488,1,18.420680753952364,99999999.99999991
3.0,5.25,13.0,0,1,0,1,0,0,1.75,15.75,0.5714285714285714,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,6095238.095238095,1,17.281246492014,31999999.999999955
4.0,4.0,12.0,0,1,0,0,0,1,1.0,16.0,1.0,37466000.0,1.4918246976412703,4.0,37466000.0,6875000.0,0,17.129696599000436,27500000.000000015
3.0,5.25,7.0,0,1,0,0,0,1,1.75,15.75,0.5714285714285714,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,3561904.761904762,0,16.74403413530075,18700000.00000003
3.0,3.2,11.058823529411764,0,1,0,0,0,1,1.0666666666666667,9.600000000000001,0.9375,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5937500.0,0,16.759949589762293,19000000.000000015
5.0,9.0,12.0,0,1,0,1,0,0,1.8,45.0,0.5555555555555556,40222222.222222224,1.6487212707001282,5.0,40222222.222222224,8333333.333333333,1,18.132998684833918,75000000.00000003
4.0,4.0,20.0,1,0,0,0,0,1,1.0,16.0,1.0,37466000.0,1.4918246976412703,0.0,0.0,5625000.0,0,16.929025911619092,22500000.00000001
2.75,4.25,13.0,0,1,0,1,0,0,1.5454545454545454,11.6875,0.6470588235294118,34935185.18518519,1.3165306748676215,2.75,34935185.18518519,8235294.117647059,1,17.370858648025116,35000000.000000015
3.0,4.0,12.0,0,1,0,1,0,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7250000.0,1,17.182806422433504,28999999.999999948
2.0,4.5,13.0,0,0,1,0,1,0,2.25,9.0,0.4444444444444444,37939361.70212766,1.2214027581601699,0.0,0.0,5555555.555555556,0,17.034386422832473,24999999.999999963
3.0,12.0,14.0,0,1,0,0,1,0,4.0,36.0,0.25,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5416666.666666667,0,17.989897843244528,65000000.00000007
3.0,3.75,13.0,0,0,1,1,0,0,1.25,11.25,0.8,34629726.06117021,1.3498588075760032,0.0,0.0,6266666.666666667,0,16.97251102166758,23500000.00000002
3.0,3.0,14.0,0,1,0,0,1,0,1.0,9.0,1.0,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5600000.0,0,16.636889503897294,16799999.999999978
3.0,5.0,14.0,0,1,0,1,0,0,1.6666666666666667,15.0,0.6,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5300000.0,1,17.0926553286923,26499999.999999996
3.0,4.5,13.0,0,1,0,0,1,0,1.5,13.5,0.6666666666666666,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5888888.888888889,0,17.0926553286923,26499999.999999996
3.0,4.0,15.0,0,1,0,0,1,0,1.3333333333333333,12.0,0.75,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7125000.0,0,17.1654146803266,28500000.000000034
3.0,3.5,14.0,0,1,0,0,1,0,1.1666666666666667,10.5,0.8571428571428571,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5114285.714285715,0,16.700311326676903,17899999.999999996
3.0,3.3125,9.0,0,1,0,1,0,0,1.1041666666666667,9.9375,0.9056603773584906,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5433962.264150944,1,16.705882371415992,17999999.999999985
3.0,9.0,20.0,0,1,0,1,0,0,3.0,27.0,0.3333333333333333,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,7500000.0,1,18.02763817065757,67499999.99999988
3.0,8.0,20.0,0,1,0,1,0,0,2.6666666666666665,24.0,0.375,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5625000.0,1,17.622173069956816,44999999.999999985
3.0,3.375,22.0,0,0,1,1,0,0,1.125,10.125,0.8888888888888888,34629726.06117021,1.3498588075760032,0.0,0.0,8000000.0,0,17.11134746100564,26999999.999999993
3.0,10.0,20.0,0,1,0,0,0,1,3.3333333333333335,30.0,0.3,34629726.06117021,1.3498588075760032,3.0,34629726.06117021,5600000.0,0,17.840862266556567,56000000.00000003
5.0,6.5,20.0,1,0,0,1,0,0,1.3,32.5,0.7692307692307693,40222222.222222224,1.6487212707001282,0.0,0.0,11538461.538461538,0,18.132998684833918,75000000.00000003
